geneName	comGeneName	iE4	iE5	iE6	iE7	iE8	iE9	iE10	iE11	iE14	iE15	iE18	iE19	iE21	iE22	iE23	iE25	iE30	iE35	iE39	iE48	iE50	iE51	iE52	iE55	iE57	iE58	iE59	iE62	iE65	iE69	iE73	iE74	iE75	iE77	iE78	iE79	iE80	iE82	iE83	iE84	iE86	iE87	iE88	iE91	iE92	iE93	iE94	iE95
YAL023C	PMT2	6.78433540658788	3.18316587799173	2.2008539259016	0.850520797430105	2.87556411932475	3.54778784916814	0	1.3524680287669	2.31341609845368	7.25729893550237	5.9203356354162	3.65299343591403	3.57233607276501	1.42441699411526	4.79674575923667	4.4518662837878	2.71626191832633	1.06380941621408	6.24349511410017	4.05625789115863	2.94271566739739	3.48601110759747	5.40918628264183	3.71145615679299	0	1.68354049534421	1.98545506696998	0	2.55732911492901	0	4.06954876679135	3.18649486481325	2.58573410856375	1.03890982251996	5.21115687874629	3.69814329193943	3.81221812194018	8.44156577333103	6.0347369015074	6.23392535152483	6.39925103374237	2.60750346026868	6.45101761987074	3.54158585070114	3.74054719717603	3.36039549827822	4.28153546373138	2.49698852512266
YAL022C	FUN26	1.50763009035286	0.636633175598346	0	0	1.43778205966237	1.0136536711909	0	2.70493605753379	0.533865253489311	0	0.6578150706018	0	1.19077869092167	0	1.59891525307889	0	2.71626191832633	0	0	1.01406447278966	0.490452611232898	0	2.70459314132092	1.23715205226433	2.35567567287637	0	0	0	0.511465822985802	0	1.01738719169784	0	0	0	0	0.924535822984857	0	0	0	2.33772200682181	1.27985020674847	0.325937932533585	0	0.566653736112183	0	0.840098874569555	0	0
YAL021C	CCR4	0	1.90989952679504	0	0.850520797430105	4.31334617898712	0.506826835595449	0	0	1.24568559147506	0.907162366937797	1.3156301412036	0	2.38155738184334	1.42441699411526	1.06594350205259	1.48395542792927	0	2.12761883242816	3.12174755705009	2.02812894557932	0.490452611232898	0	0.901531047106972	0.927864039198248	1.57045044858424	0.841770247672104	0	0	0.511465822985802	0	0.508693595848919	0	0.861911369521251	1.03890982251996	0.947483068862961	0	0	0	0	0.779240668940604	1.27985020674847	0.325937932533585	3.22550880993537	0.991644038196321	0	0	0	0
YAL020C	ATS1	0	1.27326635119669	2.2008539259016	0	0	1.0136536711909	0	0	0.889775422482185	0	0	1.82649671795701	0	0	0	1.48395542792927	1.35813095916316	2.12761883242816	0	0	0.980905222465796	1.74300555379874	0	1.08250804573129	0.785225224292122	2.52531074301631	0	0	1.0229316459716	0	0	1.59324743240663	0.861911369521251	0	1.89496613772592	0.924535822984857	0	0	0	0.779240668940604	1.27985020674847	0.651875865067171	0	0.566653736112183	1.87027359858801	0.840098874569555	0	2.49698852512266
YAL015C	NTG1	0	0.636633175598346	0	0	2.87556411932475	0	0	1.3524680287669	0.533865253489311	0	0	0	0	0	0.532971751026297	0	0	0	0	2.02812894557932	0	2.61450833069811	0	0.463932019599124	0.785225224292122	0	0	6.33698010066798	1.0229316459716	0	0.508693595848919	3.18649486481325	0.861911369521251	2.07781964503992	0	0.924535822984857	1.42958179572757	0.937951752592337	3.0173684507537	0.779240668940604	0	0.325937932533585	0	0.708317170140229	0	0	2.14076773186569	4.99397705024531
YAL014C	SYN8	0	1.27326635119669	0	0	0	2.53413417797724	3.26754053627292	1.3524680287669	1.24568559147506	0.907162366937797	0	0	1.19077869092167	1.42441699411526	1.59891525307889	1.48395542792927	4.07439287748949	3.19142824864224	0	1.01406447278966	1.96181044493159	0.871502776899369	0	0.773220032665207	1.57045044858424	0	0.992727533484992	0	1.53439746895741	0	1.52608078754676	0	0	0	0.947483068862961	0.924535822984857	1.42958179572757	0	0	1.55848133788121	2.55970041349695	0	0	1.41663434028046	1.87027359858801	0.840098874569555	0	0
YAL010C	MDM10	0	0.636633175598346	0	0	0	0	0	0	0.177955084496437	0	0	0	0	0	0	0	1.35813095916316	0	0	0	0.490452611232898	0	0	0.309288013066083	0.785225224292122	0	0	0	0	0	0	1.59324743240663	0.861911369521251	0	0	0	0	0	0	0	0	0	0	0.424990302084137	0	0	0	0
YAL007C	ERP2	3.01526018070573	3.81979905359008	0	2.55156239229031	2.87556411932475	3.04096101357269	3.26754053627292	4.05740408630069	3.3811466054323	0.907162366937797	5.9203356354162	3.65299343591403	0	5.69766797646106	4.26377400821037	1.48395542792927	0	4.25523766485633	6.24349511410017	5.07032236394829	2.45226305616449	4.35751388449684	1.80306209421394	4.4846761894582	1.57045044858424	0	1.98545506696998	0	3.58026076090061	3.44827835972699	3.56085517094243	6.37298972962651	1.7238227390425	1.03890982251996	2.84244920658888	1.84907164596971	2.38263632621262	1.87590350518467	3.0173684507537	0	3.83955062024542	2.60750346026868	1.61275440496768	2.40827837847678	5.61082079576404	0.840098874569555	1.07038386593284	4.99397705024531
YAL005C	SSA1	21.8606363101165	26.1019601995322	6.60256177770479	8.50520797430105	8.62669235797424	31.4232638069178	13.0701621450917	22.9919564890373	14.236406759715	7.25729893550237	25.6547877534702	73.0598687182805	23.8155738184334	31.3371738705358	10.6594350205259	2.96791085585853	20.3719643874475	26.595235405352	28.0957280134508	15.2109670918449	27.9557988402752	16.558552761088	15.3260278008185	11.5983004899781	14.9192792615503	24.411337182491	13.8981854687899	25.3479204026719	12.786645574645	27.5862268778159	24.4172926007481	3.18649486481325	23.2716069770738	12.4669178702395	43.1104796332647	15.7171089907426	29.0681631797939	6.56566226814636	6.0347369015074	9.35088802728725	15.3582024809817	16.2968966266793	22.5785616695476	14.7329971389168	3.74054719717603	39.4846471047691	7.49268706152991	2.49698852512266
YAL001C	TFC3	0	0	4.40170785180319	0.850520797430105	0	0	0	0	0.533865253489311	0	0	1.82649671795701	1.19077869092167	1.42441699411526	0	0	0	1.06380941621408	0	1.01406447278966	0	0	0.901531047106972	0.618576026132166	0.785225224292122	0.841770247672104	0	0	0	0	0	3.18649486481325	0	1.03890982251996	0	0.924535822984857	0	0.937951752592337	0	0.779240668940604	0	0	0	0.708317170140229	0	0	0	0
CUT441	CUT441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAR002C-A	ERP1	1.50763009035286	3.81979905359008	0	1.70104159486021	1.43778205966237	3.04096101357269	0	4.05740408630069	1.60159576046793	0.907162366937797	1.3156301412036	0	2.38155738184334	4.27325098234579	1.59891525307889	1.48395542792927	1.35813095916316	4.25523766485633	0	0	1.96181044493159	0.871502776899369	1.80306209421394	3.09288013066083	2.35567567287637	1.68354049534421	0.992727533484992	0	1.53439746895741	3.44827835972699	1.01738719169784	1.59324743240663	0.861911369521251	2.07781964503992	1.42122460329444	2.77360746895457	0	1.87590350518467	0	0.779240668940604	0	2.2815655277351	0	1.13330747222437	0	1.68019774913911	1.07038386593284	0
YAR007C	RFA1	2.26144513552929	2.54653270239338	0	0.850520797430105	1.43778205966237	3.04096101357269	0	1.3524680287669	0.355910168992874	0	1.3156301412036	5.47949015387104	0	5.69766797646106	1.06594350205259	4.4518662837878	2.71626191832633	3.19142824864224	0	1.01406447278966	0.980905222465796	0.871502776899369	0.901531047106972	1.08250804573129	3.14090089716849	0	0	0	1.53439746895741	0	0	1.59324743240663	5.17146821712751	2.07781964503992	1.42122460329444	1.84907164596971	1.42958179572757	1.87590350518467	0	0.779240668940604	0	1.30375173013434	1.61275440496768	0.566653736112183	0	2.52029662370866	0	0
YAR014C	BUD14	0.753815045176432	0	0	0	2.87556411932475	0	0	1.3524680287669	0.177955084496437	1.81432473387559	0.6578150706018	0	2.38155738184334	0	0	1.48395542792927	1.35813095916316	3.19142824864224	3.12174755705009	0	0.980905222465796	0.871502776899369	1.80306209421394	1.70108407186346	0	0.841770247672104	0	0	1.0229316459716	6.89655671945397	0.508693595848919	3.18649486481325	0.861911369521251	1.03890982251996	0	0.924535822984857	0.476527265242523	1.87590350518467	0	1.55848133788121	0	0.651875865067171	0	0.424990302084137	1.87027359858801	0.840098874569555	1.07038386593284	0
YAR018C	KIN3	0	0.636633175598346	4.40170785180319	0.850520797430105	0	0	0	0	0.355910168992874	0.907162366937797	0	0	2.38155738184334	0	2.13188700410519	0	2.71626191832633	0	0	0	0	0	0	0.773220032665207	0	0	0.992727533484992	0	1.53439746895741	0	0	1.59324743240663	0	0	0	0	1.42958179572757	0.937951752592337	9.0521053522611	0.779240668940604	0	0.651875865067171	0	0.424990302084137	0	0.840098874569555	0	0
YAR019C	CDC15	0	0	0	0	0	0	0	0	0.533865253489311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154644006533041	0.785225224292122	0	0.992727533484992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141663434028046	0	0.840098874569555	0	0
SUT436	SUT436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUT442	CUT442	0	0	0	0	0	0	0	0	0.177955084496437	0.907162366937797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785225224292122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUT001	SUT001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUT001	CUT001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL062W	GDH3	0	0.636633175598346	0	0	0	0	0	0	0.177955084496437	0	0	3.65299343591403	0	0	0	0	0	0	0	0	0	0	0	0.154644006533041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL061W	BDH2	0	3.18316587799173	0	0	0	1.52048050678635	0	0	3.73705677442518	3.62864946775119	1.9734452118054	1.82649671795701	0	1.42441699411526	0.532971751026297	1.48395542792927	0	1.06380941621408	3.12174755705009	1.01406447278966	4.41407350109608	5.22901666139621	0	1.39179605879737	4.71135134575273	0	0	0	1.53439746895741	0	2.54346797924459	0	0	0	0.473741534431481	0.924535822984857	8.10096350912289	0.937951752592337	0	0	1.27985020674847	0.325937932533585	0	2.26661494444873	1.87027359858801	0.840098874569555	3.21115159779853	0
YAL060W	BDH1	0.753815045176432	2.54653270239338	6.60256177770479	1.70104159486021	7.18891029831187	4.56144152035904	9.80262160881877	4.05740408630069	0.355910168992874	1.81432473387559	0.6578150706018	0	5.95389345460834	0	2.13188700410519	2.96791085585853	0	0	6.24349511410017	0	1.96181044493159	2.61450833069811	3.60612418842789	0.618576026132166	2.35567567287637	0	1.98545506696998	38.0218806040079	1.53439746895741	6.89655671945397	1.52608078754676	1.59324743240663	2.58573410856375	4.15563929007984	0.947483068862961	3.69814329193943	3.81221812194018	3.75180701036935	3.0173684507537	1.55848133788121	2.55970041349695	1.62968966266793	3.22550880993537	0.849980604168275	5.61082079576404	0.840098874569555	0	2.49698852512266
YAL059W	ECM1	1.50763009035286	1.27326635119669	0	0	1.43778205966237	1.0136536711909	0	0	2.13546101395724	0	0.6578150706018	0	1.19077869092167	1.42441699411526	1.06594350205259	0	0	2.12761883242816	0	3.04219341836897	0	0	3.60612418842789	1.54644006533041	0	0	0	0	1.0229316459716	0	1.01738719169784	0	0.861911369521251	0	1.42122460329444	0.924535822984857	0	2.81385525777701	0	0.779240668940604	0	1.62968966266793	1.61275440496768	1.13330747222437	1.87027359858801	0.840098874569555	2.14076773186569	2.49698852512266
YAL058W	CNE1	0.753815045176432	0	0	0	0	0.506826835595449	0	0	0.355910168992874	0	0	0	2.38155738184334	0	0.532971751026297	0	0	1.06380941621408	3.12174755705009	0	0	0	0	0.463932019599124	0	0.841770247672104	0.992727533484992	0	0	0	0	1.59324743240663	0	0	0	0.924535822984857	0.953054530485046	0.937951752592337	3.0173684507537	0.779240668940604	0	0.325937932533585	1.61275440496768	0.283326868056092	0	0	0	0
YAL056W	GPB2	0.753815045176432	1.90989952679504	6.60256177770479	1.70104159486021	2.87556411932475	2.0273073423818	3.26754053627292	2.70493605753379	0.711820337985748	0	0	1.82649671795701	0	0	0	0	0	2.12761883242816	6.24349511410017	2.02812894557932	0	0.871502776899369	3.60612418842789	0.309288013066083	0	0	1.98545506696998	12.673960201336	1.53439746895741	6.89655671945397	0.508693595848919	0	1.7238227390425	2.07781964503992	0.473741534431481	0.924535822984857	0.476527265242523	0.937951752592337	3.0173684507537	1.55848133788121	2.55970041349695	0.325937932533585	1.61275440496768	0.283326868056092	5.61082079576404	1.68019774913911	1.07038386593284	0
YAL055W	PEX22	0	1.27326635119669	0	0.850520797430105	0	2.0273073423818	0	0	0.355910168992874	0.907162366937797	1.3156301412036	0	0	0	0.532971751026297	0	1.35813095916316	0	0	1.01406447278966	0.490452611232898	0	0.901531047106972	0.463932019599124	0.785225224292122	0	0	0	0	0	0	4.77974229721988	0.861911369521251	1.03890982251996	0	0	0.476527265242523	0.937951752592337	0	0	0	0.651875865067171	0	0.283326868056092	0	0.840098874569555	0	0
SUT002	SUT002	0	0	0	0.850520797430105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490452611232898	0	0	0.154644006533041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27985020674847	0.325937932533585	0	0.141663434028046	0	0	1.07038386593284	0
YAL053W	FLC2	0	0.636633175598346	2.2008539259016	0.850520797430105	0	0	0	0	1.24568559147506	0.907162366937797	1.3156301412036	0	0	0	0.532971751026297	1.48395542792927	1.35813095916316	0	0	0	0.980905222465796	0	1.80306209421394	2.16501609146258	1.57045044858424	0.841770247672104	0	6.33698010066798	1.0229316459716	3.44827835972699	1.01738719169784	0	0.861911369521251	2.07781964503992	0.947483068862961	0	0	1.87590350518467	3.0173684507537	3.11696267576242	0	1.62968966266793	0	0.849980604168275	1.87027359858801	0.840098874569555	2.14076773186569	0
YAL051W	OAF1	0	0	0	0.850520797430105	1.43778205966237	0.506826835595449	0	0	0.177955084496437	2.72148710081339	0	0	1.19077869092167	0	0	1.48395542792927	0	0	0	0	0.490452611232898	0.871502776899369	0	0.309288013066083	0	0.841770247672104	2.97818260045498	0	0.511465822985802	3.44827835972699	0	0	0	0	0.473741534431481	0	0	0.937951752592337	0	0	0	0.325937932533585	0	0.141663434028046	0	0	0	0
YAL044W-A	YAL044W-A	0.753815045176432	0.636633175598346	6.60256177770479	4.25260398715052	2.87556411932475	1.0136536711909	0	1.3524680287669	1.4236406759715	1.81432473387559	1.3156301412036	1.82649671795701	0	1.42441699411526	1.59891525307889	0	1.35813095916316	2.12761883242816	6.24349511410017	1.01406447278966	0.980905222465796	0	1.80306209421394	2.01037208492954	2.35567567287637	0	0.992727533484992	6.33698010066798	1.0229316459716	3.44827835972699	0.508693595848919	0	1.7238227390425	1.03890982251996	2.84244920658888	1.84907164596971	0.476527265242523	3.75180701036935	3.0173684507537	2.33772200682181	3.83955062024542	3.58531725786944	1.61275440496768	1.41663434028046	3.74054719717603	0	2.14076773186569	7.49096557536797
YAL042W	ERV46	3.01526018070573	5.09306540478677	4.40170785180319	2.55156239229031	2.87556411932475	3.54778784916814	6.53508107254585	6.76234014383449	5.51660761938955	2.72148710081339	3.9468904236108	0	4.76311476368667	2.84883398823053	2.66485875513148	4.4518662837878	2.71626191832633	5.31904708107041	3.12174755705009	7.0984513095276	4.41407350109608	2.61450833069811	6.3107173297488	3.71145615679299	4.71135134575273	3.36708099068842	0.992727533484992	0	4.09172658388641	3.44827835972699	1.52608078754676	7.96623716203314	5.17146821712751	1.03890982251996	3.78993227545185	0.924535822984857	2.85916359145514	9.37951752592337	3.0173684507537	5.45468468258423	5.1194008269939	5.54094485307095	4.83826321490305	6.37485453126206	3.74054719717603	1.68019774913911	7.49268706152991	0
YAL041W	CDC24	1.50763009035286	1.27326635119669	0	0.850520797430105	0	0.506826835595449	0	0	0.889775422482185	0.907162366937797	0	0	0	0	0.532971751026297	2.96791085585853	0	0	0	1.01406447278966	0.490452611232898	1.74300555379874	0	1.54644006533041	2.35567567287637	0	0.992727533484992	0	1.53439746895741	3.44827835972699	0	0	0.861911369521251	0	0	0	0.953054530485046	0.937951752592337	6.0347369015074	0.779240668940604	2.55970041349695	0.325937932533585	0	0.141663434028046	0	1.68019774913911	1.07038386593284	2.49698852512266
SUT003	SUT003	0	0	0	0	0	0	0	0	0.355910168992874	0	0	0	0	0	0	0	1.35813095916316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL038W	CDC19	186.946131203755	190.353319503905	85.8333031101623	185.413533839763	115.02256477299	196.141985375439	127.434080914644	163.648631480795	120.297637119591	163.289226048803	162.480322438645	127.854770256991	190.524590547467	152.412618370333	174.281762585599	135.039943941563	186.063941405353	137.231414691616	112.382912053803	160.222186700766	177.053392655076	168.200035941578	187.51845779825	137.78780982094	146.051891718335	174.246441268126	166.778225625479	82.3807413086838	151.393883603797	172.413917986349	190.251404847496	114.713815133277	124.977148580581	132.980457282555	135.963820381835	138.680373447729	173.932451813521	178.210832992544	123.712106480902	144.938764422952	148.462623982823	175.680545635603	116.118317157673	156.679758035019	110.346142316693	175.580664785037	141.290670303135	114.861472155642
YAL037W	YAL037W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL035W	FUN12	15.0763009035286	10.1861308095735	11.004269629508	16.159895151172	25.8800770739227	10.6433635475044	6.53508107254585	12.1722122589021	17.7955084496437	19.9575720726315	12.4984863414342	14.6119737436561	17.861680363825	15.6685869352679	11.7253785225785	31.1630639865146	16.297571509958	20.2123789080675	28.0957280134508	24.3375473469518	18.1467466156172	10.4580333227924	24.3413382718882	19.3305008166302	18.8454053830109	17.6771752011142	11.9127304018199	6.33698010066798	12.786645574645	6.89655671945397	10.6825655128273	19.1189691888795	12.0667591732975	19.7392866278792	19.8971444461222	18.4907164596972	17.1549815487308	21.5728903096237	12.0694738030148	18.7017760545745	21.7574535147241	17.27471042428	12.9020352397415	14.4496702708607	20.5730095844681	13.4415819931129	16.0557579889927	9.98795410049063
YAL034W-A	MTW1	0.753815045176432	0	0	0	0	0.506826835595449	0	1.3524680287669	0.711820337985748	0	0	0	0	0	0.532971751026297	2.96791085585853	0	0	0	0	0.490452611232898	0.871502776899369	0	0.927864039198248	1.57045044858424	0	0	0	0	0	1.01738719169784	0	0	0	0	0	0.476527265242523	0.937951752592337	0	0	0	0	1.61275440496768	0.708317170140229	0	0	0	0
YAL033W	POP5	0	0	4.40170785180319	0.850520797430105	1.43778205966237	0	0	1.3524680287669	0.711820337985748	1.81432473387559	0	0	2.38155738184334	0	0.532971751026297	0	2.71626191832633	0	0	1.01406447278966	1.96181044493159	1.74300555379874	1.80306209421394	1.70108407186346	3.14090089716849	0.841770247672104	0	0	1.0229316459716	0	1.01738719169784	1.59324743240663	0	0	0.947483068862961	1.84907164596971	1.42958179572757	0	0	1.55848133788121	2.55970041349695	0.977813797600756	3.22550880993537	0.566653736112183	0	0	0	0
YAL030W	SNC1	3.01526018070573	0.636633175598346	0	4.25260398715052	2.87556411932475	1.52048050678635	3.26754053627292	2.70493605753379	2.31341609845368	1.81432473387559	1.9734452118054	1.82649671795701	3.57233607276501	0	2.13188700410519	0	2.71626191832633	1.06380941621408	3.12174755705009	3.04219341836897	1.47135783369869	2.61450833069811	2.70459314132092	2.16501609146258	2.35567567287637	2.52531074301631	0.992727533484992	0	2.55732911492901	3.44827835972699	1.01738719169784	3.18649486481325	1.7238227390425	0	3.31619074102037	0.924535822984857	2.38263632621262	2.81385525777701	0	3.11696267576242	3.83955062024542	1.30375173013434	0	1.98328807639264	0	3.36039549827822	1.07038386593284	0
YAL028W	FRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154644006533041	0	0	0	0	0	0	0	0	0	0	0	0	0.476527265242523	0	0	0.779240668940604	0	0	0	0	0	0	0	0
YAL027W	YAL027W	0	0	0	2.55156239229031	0	0.506826835595449	0	0	0.355910168992874	0	0	0	0	0	1.06594350205259	0	0	0	3.12174755705009	2.02812894557932	0	0.871502776899369	0	0.773220032665207	1.57045044858424	0	0.992727533484992	0	0.511465822985802	0	0	0	0	0	0	0	0.953054530485046	0	0	0	1.27985020674847	0.651875865067171	0	0.424990302084137	0	0	0	0
YAL019W-A, YAL019W	YAL019W-A, FUN30	0.753815045176432	1.27326635119669	0	0	0	1.0136536711909	3.26754053627292	0	0.711820337985748	0	0	0	0	1.42441699411526	0.532971751026297	4.4518662837878	1.35813095916316	3.19142824864224	0	0	0	0	1.80306209421394	0.618576026132166	1.57045044858424	0.841770247672104	0.992727533484992	0	0.511465822985802	0	0	3.18649486481325	0.861911369521251	0	0.947483068862961	0	0.476527265242523	0	0	2.33772200682181	3.83955062024542	0	0	0.283326868056092	0	0.840098874569555	0	0
YAL017W	PSK1	0	1.90989952679504	0	0.850520797430105	0	1.0136536711909	3.26754053627292	1.3524680287669	0.711820337985748	1.81432473387559	0.6578150706018	1.82649671795701	1.19077869092167	0	0	0	0	1.06380941621408	0	0	0.980905222465796	0	1.80306209421394	0.309288013066083	0	0.841770247672104	0	0	1.0229316459716	0	1.52608078754676	1.59324743240663	0	0	1.42122460329444	0.924535822984857	0.476527265242523	1.87590350518467	0	2.33772200682181	0	0	0	0.283326868056092	0	0	0	0
YAL016W	TPD3	1.50763009035286	2.54653270239338	0	0.850520797430105	0	1.0136536711909	0	1.3524680287669	1.24568559147506	0.907162366937797	1.9734452118054	1.82649671795701	4.76311476368667	1.42441699411526	2.13188700410519	1.48395542792927	4.07439287748949	1.06380941621408	0	2.02812894557932	1.47135783369869	0.871502776899369	0.901531047106972	2.6289481110617	1.57045044858424	0.841770247672104	2.97818260045498	0	1.53439746895741	0	0.508693595848919	3.18649486481325	0	0	0.473741534431481	0.924535822984857	1.42958179572757	1.87590350518467	3.0173684507537	0.779240668940604	1.27985020674847	2.60750346026868	0	1.41663434028046	3.74054719717603	0	1.07038386593284	0
YAL013W	DEP1	0	1.90989952679504	0	0.850520797430105	1.43778205966237	1.0136536711909	0	0	0.711820337985748	0.907162366937797	1.9734452118054	1.82649671795701	0	1.42441699411526	2.13188700410519	1.48395542792927	2.71626191832633	2.12761883242816	0	3.04219341836897	1.96181044493159	0	0	0.463932019599124	0	0	0.992727533484992	6.33698010066798	1.0229316459716	3.44827835972699	0	0	0.861911369521251	1.03890982251996	1.42122460329444	1.84907164596971	1.90610906097009	2.81385525777701	3.0173684507537	0.779240668940604	0	0.651875865067171	1.61275440496768	1.41663434028046	1.87027359858801	0.840098874569555	3.21115159779853	2.49698852512266
YAL012W	CYS3	17.3377460390579	4.45643222918842	4.40170785180319	7.65468717687094	4.31334617898712	7.60240253393173	9.80262160881877	4.05740408630069	10.6773050697862	8.16446130244017	7.8937808472216	10.9589803077421	15.4801229819817	11.3953359529221	9.06051976744705	8.9037325675756	8.14878575497898	12.765712994569	9.36524267115026	6.08438683673795	7.35678916849347	8.71502776899369	7.21224837685578	11.7529444965111	10.2079279157976	8.41770247672104	12.9054579353049	0	15.3439746895741	3.44827835972699	14.2434206837697	4.77974229721988	14.6524932818613	11.4280080477196	11.843538360787	2.77360746895457	10.007072570093	11.255421031108	0	10.1301286962279	7.67910124049084	14.6672069640113	8.06377202483842	10.1997672500193	13.0919151901161	10.0811864948347	10.7038386593284	2.49698852512266
YAL011W	SWC3	0	0.636633175598346	0	0.850520797430105	1.43778205966237	0	0	0	0.355910168992874	3.62864946775119	0	0	1.19077869092167	0	1.59891525307889	1.48395542792927	0	1.06380941621408	0	0	0.490452611232898	0	0.901531047106972	0.154644006533041	0	0.841770247672104	0	0	0.511465822985802	0	0	4.77974229721988	1.7238227390425	0	0.947483068862961	0	1.42958179572757	0	0	2.33772200682181	0	0.325937932533585	0	0.424990302084137	1.87027359858801	0	0	0
YAL009W	SPO7	0	0	0	0	1.43778205966237	0	0	0	0.711820337985748	0	0.6578150706018	1.82649671795701	0	0	0.532971751026297	0	0	1.06380941621408	0	2.02812894557932	0.490452611232898	0	0	0.463932019599124	0	0.841770247672104	1.98545506696998	0	0.511465822985802	0	1.01738719169784	0	0	0	0.947483068862961	0	0.476527265242523	0	0	1.55848133788121	1.27985020674847	0	0	0.424990302084137	0	0	0	0
YAL008W	FUN14	0	0.636633175598346	0	2.55156239229031	4.31334617898712	0.506826835595449	0	2.70493605753379	1.24568559147506	0.907162366937797	1.3156301412036	1.82649671795701	4.76311476368667	0	1.06594350205259	0	1.35813095916316	1.06380941621408	0	0	0.980905222465796	0	0.901531047106972	1.54644006533041	0.785225224292122	0	0	0	0.511465822985802	0	0	0	0	0	1.42122460329444	0	0.953054530485046	0	0	0	0	1.62968966266793	0	0.424990302084137	0	0	0	0
CUT002	CUT002	0	0	0	0	0	0	0	0	0.177955084496437	0	0	0	0	0	0	1.48395542792927	0	1.06380941621408	0	0	0	0	0	0.154644006533041	0	0	0	0	0	0	0.508693595848919	0	0	0	0	0	0	0	0	0	0	0	0	0.141663434028046	0	0	0	0
YAL003W, snR18	EFB1, SNR18	31.6602318974101	61.1167848574412	55.0213481475399	53.5828102380966	60.3868465058197	55.7509519154994	42.478026971548	60.8610612945104	48.9376482365202	49.8939301815788	44.7314248009224	60.2743916925814	53.5850410914751	41.3080928293427	47.4344858413404	44.518662837878	54.3252383665266	52.12666139449	43.7044657987012	51.7172881122725	61.7970290153452	61.8766971598552	64.910235391702	45.6199819272472	52.6100900275722	54.7150660986868	44.6727390068246	31.6849005033399	43.4745949537932	41.3793403167238	57.4823763309278	38.2379383777591	47.4051253236688	36.3618437881986	58.2702087350721	53.6230777331217	50.0353628504649	63.7807191762789	42.2431583105518	52.9883654879611	43.5149070294481	50.5203795427057	38.7061057192244	48.5905578716197	48.6271135632883	34.4440538573517	55.6599610285079	42.4488049270852
CUT003	CUT003	0.753815045176432	0.636633175598346	2.2008539259016	0	1.43778205966237	0	6.53508107254585	0	0	0.907162366937797	0	0	0	0	0	0	0	1.06380941621408	0	0	1.47135783369869	0	0.901531047106972	0.309288013066083	0	0	0	0	0.511465822985802	0	0.508693595848919	0	0	0	0.947483068862961	0	0	0	0	0.779240668940604	0	0	1.61275440496768	0	0	0	1.07038386593284	2.49698852512266
YAL002W	VPS8	0	0	0	0	0	0	6.53508107254585	0	0.355910168992874	0.907162366937797	0	0	0	1.42441699411526	0	1.48395542792927	0	0	0	2.02812894557932	0.980905222465796	0	1.80306209421394	0.309288013066083	0	0	0	0	0	0	0.508693595848919	0	0	0	0	0	0	1.87590350518467	0	0	0	0	3.22550880993537	0.141663434028046	0	0	0	0
YAR002W	NUP60	1.50763009035286	2.54653270239338	4.40170785180319	2.55156239229031	2.87556411932475	4.56144152035904	0	0	1.95750592946081	1.81432473387559	1.3156301412036	1.82649671795701	2.38155738184334	2.84883398823053	3.73080225718408	0	1.35813095916316	1.06380941621408	9.36524267115026	5.07032236394829	0.490452611232898	0	1.80306209421394	1.70108407186346	2.35567567287637	0	0.992727533484992	0	0.511465822985802	6.89655671945397	2.03477438339568	4.77974229721988	0.861911369521251	4.15563929007984	1.42122460329444	2.77360746895457	2.85916359145514	2.81385525777701	0	1.55848133788121	0	1.62968966266793	0	1.41663434028046	1.87027359858801	0.840098874569555	3.21115159779853	0
